Students	10000
6451	40 3 14 15
6452	73 49 76 37
6453	26 80 74 71
6454	65 86 31 17
6455	80 65 49 52
6456	38 82 57 13
6457	18 8 75 14
6458	72 52 31 45
6459	23 36 89 41
6460	64 6 48 87
6461	6 52 49 68
6462	73 87 50 26
6463	62 80 45 82
6464	90 56 88 36
6465	75 17 79 53
6466	77 22 84 61
6467	53 87 54 29
6468	67 62 31 68
6469	78 2 75 19
6470	65 54 58 55
6471	22 63 56 30
6472	56 31 67 46
6473	39 24 38 58
6474	57 69 15 84
6475	31 62 77 85
6476	76 60 8 1
6477	20 75 59 2
6478	61 24 4 47
6479	52 76 56 11
6480	40 45 60 30
6481	29 23 13 22
6482	46 48 60 35
6483	47 80 46 68
6484	21 54 70 36
6485	21 50 62 11
6486	5 59 32 26
6487	80 14 33 8
6488	86 79 13 61
6489	77 83 23 89
6490	31 22 76 84
6491	90 29 25 83
6492	22 62 79 65
6493	90 74 37 16
6494	68 48 89 49
6495	22 12 85 52
6496	46 66 35 41
6497	14 8 23 68
6498	2 9 29 48
6499	54 27 45 9
6500	46 31 40 21
6501	1 41 47 21
6502	87 41 66 54
6503	46 64 41 40
6504	37 57 68 53
6505	71 28 30 2
6506	49 43 21 41
6507	22 49 36 48
6508	43 47 12 11
6509	73 41 78 26
6510	88 10 87 76
6511	66 60 67 3
6512	5 28 83 51
6513	52 74 38 86
6514	16 77 87 40
6515	59 42 13 85
6516	49 36 54 50
6517	71 54 44 31
6518	17 20 51 42
6519	11 24 19 46
6520	19 23 1 24
6521	11 77 46 12
6522	83 38 78 54
6523	14 71 57 30
6524	37 4 90 3
6525	11 7 47 78
6526	77 27 83 87
6527	34 67 48 61
6528	63 66 4 65
6529	27 41 37 81
6530	87 12 56 51
6531	3 33 27 11
6532	44 38 49 9
6533	83 58 11 4
6534	30 88 7 8
6535	18 3 74 61
6536	7 32 23 16
6537	49 31 55 72
6538	21 27 66 59
6539	85 16 14 66
6540	64 25 60 2
6541	5 47 55 45
6542	20 54 53 70
6543	44 54 45 82
6544	11 8 24 22
6545	46 75 82 90
6546	24 13 81 35
6547	71 34 79 59
6548	49 17 22 18
6549	40 55 88 17
6550	88 86 40 20
6551	21 90 28 40
6552	8 43 32 53
6553	60 27 7 34
6554	11 90 52 88
6555	17 58 8 56
6556	60 72 26 62
6557	75 37 77 52
6558	42 86 41 33
6559	32 39 65 4
6560	33 28 48 35
6561	16 30 55 12
6562	26 47 81 55
6563	5 21 44 90
6564	86 85 3 67
6565	13 19 81 20
6566	4 21 77 90
6567	73 45 67 29
6568	86 82 79 71
6569	5 80 14 25
6570	12 2 28 34
6571	73 86 30 55
6572	45 63 84 54
6573	76 66 28 21
6574	52 11 32 89
6575	9 31 72 62
6576	70 33 28 8
6577	48 50 75 20
6578	12 56 71 63
6579	44 29 3 86
6580	72 76 88 2
6581	21 48 10 30
6582	12 9 26 82
6583	28 31 72 61
6584	30 90 72 31
6585	52 90 86 11
6586	26 41 44 45
6587	53 52 37 63
6588	87 10 89 42
6589	52 57 33 38
6590	2 42 49 61
6591	65 5 24 84
6592	56 33 23 10
6593	63 22 26 29
6594	20 61 16 40
6595	3 53 11 49
6596	76 61 27 65
6597	58 45 59 72
6598	12 7 41 88
6599	68 44 38 32
6600	34 73 46 7
6601	62 52 21 82
6602	29 54 4 5
6603	74 90 76 15
6604	12 88 75 57
6605	85 69 61 26
6606	43 52 30 51
6607	58 67 48 80
6608	90 50 21 12
6609	5 65 25 6
6610	66 73 65 15
6611	59 9 54 37
6612	34 75 57 80
6613	13 26 55 75
6614	46 77 37 15
6615	88 49 43 73
6616	81 55 2 71
6617	90 52 55 61
6618	19 18 47 25
6619	89 82 55 65
6620	81 87 26 56
6621	61 73 70 59
6622	61 35 38 24
6623	11 76 63 28
6624	36 52 42 3
6625	54 17 67 3
6626	69 32 2 64
6627	75 52 17 25
6628	76 52 80 58
6629	55 86 18 11
6630	82 63 73 70
6631	83 31 27 10
6632	72 78 16 12
6633	21 54 84 80
6634	69 62 14 81
6635	52 68 80 4
6636	57 6 76 84
6637	50 82 8 81
6638	29 67 39 75
6639	30 46 72 6
6640	60 69 32 81
6641	80 90 68 17
6642	89 2 56 70
6643	90 74 77 82
6644	40 41 89 12
6645	54 27 82 26
6646	51 58 46 22
6647	26 65 54 89
6648	11 39 42 49
6649	66 39 57 25
6650	67 26 80 37
6651	67 88 60 43
6652	36 43 78 17
6653	62 54 75 9
6654	22 73 26 33
6655	59 19 30 77
6656	89 26 40 60
6657	62 22 47 70
6658	40 6 71 61
6659	84 81 7 12
6660	85 55 40 9
6661	88 21 85 5
6662	14 77 70 38
6663	7 58 66 14
6664	76 54 77 15
6665	68 80 26 38
6666	69 36 2 26
6667	15 52 29 46
6668	81 12 31 37
6669	64 24 50 12
6670	27 17 26 74
6671	3 86 21 11
6672	9 53 64 51
6673	22 60 67 30
6674	42 76 88 89
6675	17 72 69 51
6676	42 2 19 62
6677	81 22 1 59
6678	20 90 77 28
6679	71 6 23 51
6680	14 31 26 38
6681	62 23 40 27
6682	70 57 32 11
6683	88 62 24 73
6684	71 37 79 89
6685	34 69 54 10
6686	3 10 72 60
6687	18 2 14 79
6688	19 40 9 56
6689	34 58 47 38
6690	7 61 31 68
6691	70 13 69 15
6692	8 50 19 81
6693	68 85 90 5
6694	90 54 13 86
6695	54 78 87 24
6696	20 52 59 58
6697	31 84 7 70
6698	25 84 7 56
6699	81 33 35 14
6700	38 39 45 18
6701	79 66 87 83
6702	46 59 24 17
6703	15 73 45 24
6704	55 53 50 12
6705	63 4 90 9
6706	34 41 69 42
6707	85 37 74 12
6708	15 54 7 80
6709	44 39 30 20
6710	86 64 58 87
6711	89 67 7 31
6712	72 54 68 78
6713	79 42 30 14
6714	75 18 6 42
6715	81 27 43 80
6716	53 26 34 76
6717	11 25 3 73
6718	63 59 5 28
6719	34 52 35 14
6720	75 76 47 73
6721	10 48 1 42
6722	25 22 18 59
6723	21 13 16 79
6724	55 82 64 33
6725	83 53 57 66
6726	49 73 36 69
6727	89 77 84 1
6728	67 48 47 72
6729	51 22 68 13
6730	60 73 66 51
6731	42 27 58 21
6732	2 51 54 35
6733	90 50 47 36
6734	36 53 57 82
6735	2 21 52 43
6736	47 56 51 12
6737	54 14 61 65
6738	75 38 24 27
6739	25 85 58 33
6740	75 87 71 54
6741	40 43 72 49
6742	21 43 65 2
6743	61 75 9 64
6744	34 52 9 28
6745	90 41 70 82
6746	71 46 18 37
6747	10 6 9 30
6748	89 72 55 1
6749	29 89 14 69
6750	24 44 86 12
6751	76 62 33 7
6752	61 9 26 84
6753	86 84 67 87
6754	45 29 19 18
6755	40 29 82 67
6756	32 7 58 84
6757	66 33 65 58
6758	48 21 28 51
6759	82 36 50 66
6760	55 34 1 50
6761	61 42 1 29
6762	66 37 90 70
6763	53 88 32 45
6764	30 81 63 27
6765	45 86 14 3
6766	30 41 49 78
6767	68 5 55 14
6768	11 19 65 80
6769	54 44 43 22
6770	46 55 69 51
6771	35 24 52 48
6772	6 27 64 61
6773	14 52 72 80
6774	9 44 49 45
6775	15 87 74 33
6776	51 64 10 36
6777	34 87 53 89
6778	33 7 45 68
6779	39 65 83 6
6780	20 14 67 81
6781	15 40 28 60
6782	19 65 48 24
6783	21 89 2 62
6784	11 59 31 72
6785	88 52 10 11
6786	79 72 57 1
6787	10 22 85 42
6788	25 34 81 9
6789	4 12 75 76
6790	45 61 48 76
6791	12 69 42 70
6792	44 62 57 20
6793	89 53 50 7
6794	82 66 24 65
6795	38 41 70 55
6796	78 70 41 23
6797	85 90 17 1
6798	77 89 82 68
6799	83 8 64 26
6800	38 57 25 15
6801	77 67 88 9
6802	81 79 35 23
6803	60 73 28 45
6804	1 74 78 46
6805	32 46 24 15
6806	36 56 84 25
6807	1 87 55 42
6808	12 5 71 63
6809	25 9 34 72
6810	63 22 64 72
6811	72 77 84 68
6812	83 22 40 78
6813	29 3 41 58
6814	64 43 36 1
6815	66 13 80 86
6816	34 43 45 60
6817	49 15 90 29
6818	29 25 27 17
6819	69 84 27 17
6820	24 63 69 78
6821	5 28 4 68
6822	85 13 43 7
6823	20 19 58 88
6824	68 50 39 62
6825	43 46 62 50
6826	58 31 69 14
6827	54 67 3 72
6828	27 24 11 31
6829	47 26 23 35
6830	16 25 23 33
6831	37 65 41 6
6832	77 72 59 14
6833	44 7 79 36
6834	82 20 72 24
6835	39 76 27 57
6836	75 69 40 88
6837	40 12 57 39
6838	48 35 2 47
6839	1 48 7 69
6840	41 64 73 22
6841	21 55 76 39
6842	89 65 21 51
6843	33 30 16 67
6844	43 3 55 70
6845	67 26 48 82
6846	79 74 50 58
6847	12 70 54 82
6848	51 10 1 78
6849	66 43 76 39
6850	30 70 27 7
6851	68 77 59 33
6852	62 41 31 27
6853	18 5 32 36
6854	63 49 31 64
6855	55 30 67 31
6856	10 19 29 9
6857	62 31 49 26
6858	34 49 25 63
6859	55 68 62 37
6860	24 51 76 81
6861	62 43 54 4
6862	18 21 49 3
6863	33 75 89 11
6864	3 15 18 25
6865	12 14 77 40
6866	34 1 16 21
6867	71 15 35 18
6868	87 60 32 84
6869	4 60 29 24
6870	5 59 82 18
6871	43 63 72 28
6872	38 43 34 36
6873	75 84 4 23
6874	71 2 37 66
6875	11 73 38 21
6876	82 48 10 35
6877	28 80 60 66
6878	70 13 58 60
6879	7 46 87 24
6880	34 33 37 55
6881	45 68 79 23
6882	86 15 63 9
6883	70 90 82 84
6884	55 80 72 18
6885	83 72 42 77
6886	71 55 56 40
6887	64 49 58 74
6888	62 82 41 18
6889	37 47 71 42
6890	82 35 88 89
6891	70 24 46 31
6892	30 24 52 12
6893	7 81 71 38
6894	77 57 33 78
6895	10 57 64 88
6896	48 74 25 43
6897	44 68 90 70
6898	35 9 69 8
6899	23 63 24 56
6900	3 35 4 58
6901	67 8 78 87
6902	85 72 64 50
6903	84 39 50 73
6904	38 9 47 55
6905	20 79 78 57
6906	23 63 11 39
6907	21 40 69 34
6908	64 34 39 57
6909	54 28 87 76
6910	87 73 86 52
6911	64 90 42 54
6912	55 48 50 14
6913	69 26 17 46
6914	27 15 11 90
6915	74 35 36 89
6916	59 7 31 47
6917	38 20 64 13
6918	57 24 47 66
6919	22 67 72 37
6920	69 88 13 71
6921	42 82 7 56
6922	52 81 55 65
6923	67 30 39 71
6924	57 37 87 20
6925	78 31 21 9
6926	3 58 44 42
6927	89 81 87 46
6928	80 28 62 36
6929	22 3 38 23
6930	69 14 52 50
6931	57 90 61 88
6932	30 44 2 34
6933	8 73 89 42
6934	62 14 76 9
6935	8 19 46 45
6936	44 65 32 18
6937	75 89 66 23
6938	15 82 24 35
6939	24 41 68 79
6940	56 70 22 18
6941	53 46 70 33
6942	57 2 87 40
6943	20 89 74 23
6944	77 21 22 62
6945	10 33 2 35
6946	37 59 32 18
6947	51 49 1 17
6948	9 52 24 7
6949	45 33 55 76
6950	32 67 87 23
6951	85 88 12 5
6952	2 79 70 49
6953	47 29 8 88
6954	75 64 10 81
6955	88 26 29 14
6956	10 90 26 71
6957	67 73 7 70
6958	10 62 29 39
6959	57 59 58 10
6960	56 34 17 60
6961	39 56 6 23
6962	27 20 11 56
6963	18 12 45 2
6964	44 73 83 65
6965	9 63 40 86
6966	53 39 48 49
6967	38 29 76 11
6968	71 20 82 61
6969	57 38 54 85
6970	52 49 53 74
6971	52 50 27 9
6972	62 13 86 82
6973	89 73 29 5
6974	39 29 11 40
6975	30 61 58 1
6976	64 89 1 60
6977	60 44 88 82
6978	41 46 42 39
6979	59 58 53 52
6980	9 2 39 86
6981	15 34 55 71
6982	18 21 31 22
6983	60 31 32 27
6984	37 2 22 6
6985	59 27 32 42
6986	46 29 50 76
6987	60 2 24 79
6988	83 80 59 4
6989	26 2 7 47
6990	26 31 90 51
6991	18 90 50 40
6992	22 86 23 67
6993	16 55 22 76
6994	3 1 65 58
6995	3 39 48 52
6996	78 43 32 68
6997	19 46 12 30
6998	59 90 23 43
6999	42 80 77 48
7000	27 72 40 19
7001	3 18 72 32
7002	19 14 75 26
7003	23 67 10 58
7004	88 4 1 41
7005	69 31 48 17
7006	18 4 33 56
7007	27 73 18 26
7008	8 64 4 48
7009	68 13 33 72
7010	20 46 50 37
7011	88 35 7 65
7012	90 17 14 67
7013	23 47 41 70
7014	15 57 22 24
7015	52 9 31 18
7016	68 4 2 70
7017	69 52 62 13
7018	61 68 30 39
7019	6 10 13 12
7020	49 34 90 81
7021	30 28 86 75
7022	24 32 30 8
7023	77 42 76 60
7024	54 36 50 79
7025	1 80 11 5
7026	54 59 57 66
7027	47 74 15 68
7028	27 85 28 42
7029	64 9 85 27
7030	10 33 79 5
7031	28 16 79 54
7032	2 56 90 15
7033	75 60 19 90
7034	32 16 27 75
7035	18 69 79 60
7036	66 32 37 8
7037	30 82 39 86
7038	17 36 29 64
7039	80 63 25 65
7040	87 19 38 54
7041	4 51 84 70
7042	12 4 62 59
7043	15 3 1 44
7044	50 70 3 35
7045	77 19 57 15
7046	57 32 42 35
7047	78 24 35 68
7048	75 35 23 57
7049	65 9 61 30
7050	88 21 18 22
7051	3 67 61 76
7052	86 74 2 32
7053	7 35 59 62
7054	83 54 29 57
7055	17 83 3 20
7056	33 32 60 79
7057	5 28 46 60
7058	34 57 70 37
7059	34 51 84 77
7060	29 76 75 37
7061	25 79 74 72
7062	34 72 52 64
7063	84 33 44 1
7064	21 22 4 66
7065	57 84 29 73
7066	29 82 67 27
7067	84 8 75 33
7068	38 55 32 88
7069	32 82 89 29
7070	82 79 29 89
7071	77 18 28 83
7072	72 24 23 49
7073	89 19 54 34
7074	35 80 7 45
7075	40 21 43 89
7076	69 8 30 81
7077	16 1 57 32
7078	47 11 45 72
7079	46 58 21 75
7080	1 78 74 46
7081	64 68 75 15
7082	71 25 76 36
7083	36 35 84 29
7084	5 82 47 67
7085	86 24 69 35
7086	3 55 9 77
7087	84 35 20 14
7088	59 53 39 75
7089	7 64 78 2
7090	41 27 30 19
7091	69 12 9 36
7092	59 1 73 72
7093	58 39 87 24
7094	52 70 60 89
7095	49 13 44 88
7096	25 79 62 50
7097	55 80 79 8
7098	84 61 88 12
7099	26 60 19 8
7100	86 18 22 49
7101	71 78 34 66
7102	67 31 80 65
7103	3 27 57 46
7104	61 38 79 30
7105	78 90 68 11
7106	73 41 18 65
7107	31 36 15 4
7108	32 79 74 33
7109	15 62 27 36
7110	53 85 32 14
7111	11 19 5 4
7112	18 79 76 24
7113	39 87 11 31
7114	79 44 21 67
7115	82 47 67 66
7116	22 15 64 81
7117	3 71 58 63
7118	5 43 54 81
7119	47 34 60 58
7120	46 26 45 12
7121	40 65 76 67
7122	83 17 73 69
7123	59 1 2 40
7124	48 17 78 12
7125	11 6 52 34
7126	45 52 29 87
7127	8 23 81 25
7128	17 84 50 70
7129	15 73 89 66
7130	59 2 17 51
7131	85 6 74 37
7132	2 27 81 75
7133	36 4 72 24
7134	41 27 31 6
7135	38 19 21 61
7136	60 40 88 63
7137	60 73 15 21
7138	19 39 89 51
7139	38 40 11 83
7140	4 41 27 80
7141	48 23 15 58
7142	35 21 30 24
7143	27 31 34 65
7144	90 77 65 30
7145	57 16 59 30
7146	39 31 77 50
7147	71 83 87 81
7148	88 7 59 22
7149	43 86 25 21
7150	52 81 51 62
7151	89 17 38 27
7152	28 57 74 48
7153	66 37 82 80
7154	37 30 8 51
7155	54 3 84 56
7156	22 23 48 85
7157	62 28 51 47
7158	13 67 9 52
7159	29 6 16 69
7160	37 88 52 19
7161	54 31 41 57
7162	79 77 23 63
7163	73 45 75 15
7164	1 61 60 36
7165	77 25 88 55
7166	4 61 81 26
7167	42 54 72 25
7168	22 23 66 83
7169	4 8 37 19
7170	47 15 31 81
7171	46 32 84 89
7172	90 87 71 26
7173	89 64 90 30
7174	90 46 32 17
7175	79 77 37 81
7176	72 37 65 70
7177	82 89 24 47
7178	47 30 59 32
7179	87 84 42 34
7180	60 57 32 53
7181	85 40 73 68
7182	1 5 74 58
7183	22 54 2 15
7184	36 81 59 71
7185	55 15 54 62
7186	61 20 17 67
7187	6 18 70 42
7188	32 58 11 87
7189	72 57 75 65
7190	43 41 64 1
7191	38 3 20 21
7192	49 69 11 82
7193	57 22 27 73
7194	79 26 75 21
7195	75 81 85 43
7196	32 17 20 40
7197	13 24 45 22
7198	18 28 35 36
7199	84 8 30 64
7200	13 60 53 14
7201	75 48 82 22
7202	41 45 56 72
7203	13 17 1 86
7204	19 33 36 90
7205	43 80 33 68
7206	37 63 29 55
7207	47 74 53 13
7208	10 74 86 34
7209	37 43 41 36
7210	57 29 21 36
7211	50 22 62 5
7212	5 44 47 33
7213	26 32 4 73
7214	16 61 78 82
7215	79 53 66 41
7216	78 77 83 73
7217	72 43 12 27
7218	58 52 54 49
7219	74 19 46 67
7220	84 19 6 50
7221	28 26 53 80
7222	1 89 4 86
7223	3 90 63 61
7224	18 71 90 14
7225	34 6 85 45
7226	21 35 81 9
7227	23 48 90 50
7228	87 25 21 80
7229	52 76 2 71
7230	83 25 70 75
7231	84 31 52 89
7232	18 9 38 79
7233	25 47 11 68
7234	29 4 61 85
7235	6 66 70 19
7236	40 76 75 54
7237	20 40 21 36
7238	37 89 90 69
7239	88 46 38 49
7240	69 6 20 85
7241	68 11 77 90
7242	25 40 48 22
7243	53 67 61 82
7244	27 86 34 49
7245	89 59 75 1
7246	9 15 40 12
7247	37 77 27 83
7248	85 56 37 24
7249	1 45 25 28
7250	36 80 57 52
7251	23 86 87 57
7252	2 11 25 75
7253	14 6 54 80
7254	74 87 22 37
7255	57 26 60 12
7256	2 26 40 60
7257	87 36 86 18
7258	74 50 84 17
7259	73 46 37 83
7260	67 32 55 28
7261	29 25 20 81
7262	2 41 23 14
7263	2 20 31 32
7264	31 76 9 57
7265	45 84 78 33
7266	37 17 79 21
7267	71 15 56 83
7268	79 59 13 74
7269	45 81 72 65
7270	65 31 26 62
7271	51 8 12 88
7272	19 21 50 12
7273	81 8 70 25
7274	28 41 26 7
7275	13 83 90 17
7276	23 40 28 69
7277	73 89 11 45
7278	25 66 28 50
7279	62 2 48 60
7280	62 36 21 56
7281	77 57 66 3
7282	52 42 32 61
7283	10 36 79 70
7284	4 36 68 57
7285	12 74 59 39
7286	56 1 21 30
7287	28 36 57 89
7288	50 68 25 81
7289	67 45 68 38
7290	19 50 25 37
7291	47 14 17 5
7292	18 77 80 17
7293	47 9 1 18
7294	18 62 23 53
7295	62 50 25 10
7296	83 11 42 68
7297	11 28 71 3
7298	82 28 12 63
7299	79 47 1 70
7300	53 39 70 71
7301	75 13 90 40
7302	32 16 77 18
7303	90 4 18 89
7304	76 27 31 84
7305	20 3 39 47
7306	59 29 63 90
7307	43 35 30 32
7308	50 45 80 84
7309	20 87 30 31
7310	20 23 39 54
7311	88 10 52 29
7312	26 18 57 35
7313	45 47 77 42
7314	63 43 76 27
7315	58 18 11 33
7316	79 39 80 31
7317	6 12 90 49
7318	36 8 25 29
7319	83 59 56 63
7320	62 29 42 67
7321	52 90 2 84
7322	25 22 86 18
7323	60 66 65 37
7324	19 74 37 41
7325	13 3 2 5
7326	22 23 73 1
7327	59 54 66 40
7328	80 17 81 44
7329	61 89 53 51
7330	40 20 84 6
7331	68 21 4 56
7332	7 36 68 6
7333	15 67 82 35
7334	70 9 85 86
7335	53 5 77 40
7336	89 28 67 86
7337	83 89 45 30
7338	10 48 47 15
7339	42 87 73 29
7340	2 81 53 51
7341	65 5 61 68
7342	48 4 51 12
7343	17 55 47 36
7344	28 51 68 63
7345	38 77 2 36
7346	28 83 68 15
7347	76 25 18 8
7348	37 50 85 13
7349	70 68 66 39
7350	66 20 47 83
7351	34 72 80 15
7352	14 9 44 41
7353	36 72 40 20
7354	11 81 45 14
7355	86 60 69 5
7356	60 68 36 4
7357	85 20 65 33
7358	78 42 84 18
7359	70 6 84 11
7360	86 21 11 62
7361	12 51 50 52
7362	14 76 3 68
7363	1 20 33 90
7364	74 14 28 55
7365	67 29 36 37
7366	34 61 12 59
7367	30 19 79 63
7368	77 9 19 13
7369	89 27 71 85
7370	10 24 54 83
7371	33 84 54 14
7372	39 68 10 2
7373	82 53 13 90
7374	83 40 32 88
7375	89 53 90 28
7376	87 28 45 61
7377	33 67 28 5
7378	66 28 73 57
7379	41 19 20 17
7380	78 82 85 6
7381	75 81 54 65
7382	87 30 15 28
7383	13 70 87 58
7384	84 29 27 50
7385	17 29 41 35
7386	55 69 2 83
7387	58 10 41 19
7388	19 27 44 2
7389	6 88 26 12
7390	16 29 49 25
7391	16 53 15 43
7392	67 28 50 73
7393	13 88 23 83
7394	2 22 35 78
7395	29 21 69 22
7396	74 75 11 60
7397	90 30 37 70
7398	59 20 12 22
7399	15 46 11 68
7400	72 79 87 2
7401	23 88 44 52
7402	54 41 69 42
7403	50 90 33 52
7404	69 16 27 79
7405	9 84 81 83
7406	44 54 85 33
7407	74 46 37 70
7408	16 56 90 64
7409	10 23 30 12
7410	68 13 61 35
7411	10 41 11 33
7412	24 50 40 60
7413	70 60 80 30
7414	7 76 48 11
7415	85 55 69 51
7416	21 12 59 75
7417	8 59 11 49
7418	31 39 90 63
7419	68 42 5 81
7420	68 8 44 73
7421	7 1 42 17
7422	61 33 59 45
7423	77 11 13 21
7424	65 14 36 44
7425	30 23 29 27
7426	34 29 90 73
7427	78 3 43 52
7428	46 17 38 39
7429	73 55 54 65
7430	39 54 51 83
7431	47 29 22 19
7432	48 34 28 56
7433	8 15 79 4
7434	84 66 45 4
7435	63 38 44 54
7436	17 44 67 23
7437	27 25 2 11
7438	3 60 33 4
7439	14 29 51 27
7440	14 38 35 31
7441	17 24 22 71
7442	1 29 30 13
7443	14 66 78 13
7444	34 59 21 78
7445	20 14 48 72
7446	56 32 45 40
7447	48 45 59 32
7448	74 43 66 29
7449	19 16 29 69
7450	57 62 47 45
7451	39 29 34 7
7452	31 83 56 55
7453	77 72 27 78
7454	61 26 51 44
7455	15 81 86 50
7456	20 4 76 70
7457	50 84 28 63
7458	77 59 5 49
7459	58 60 44 75
7460	88 73 80 65
7461	14 62 44 25
7462	59 15 28 37
7463	19 32 52 18
7464	53 6 82 12
7465	45 10 75 26
7466	4 81 36 51
7467	10 74 2 81
7468	67 47 40 46
7469	79 90 83 13
7470	58 74 30 72
7471	26 13 2 72
7472	13 70 73 57
7473	73 40 24 84
7474	90 36 78 16
7475	77 6 5 42
7476	56 15 81 71
7477	32 83 57 75
7478	25 6 73 62
7479	37 40 49 47
7480	81 8 4 71
7481	73 28 33 53
7482	23 4 32 30
7483	90 41 11 37
7484	82 30 76 79
7485	61 50 54 83
7486	51 14 26 18
7487	11 54 18 22
7488	84 30 63 14
7489	88 40 47 60
7490	50 48 23 20
7491	74 10 69 36
7492	14 72 51 24
7493	73 32 11 81
7494	55 59 8 67
7495	24 17 61 50
7496	22 43 84 76
7497	36 40 63 15
7498	71 31 43 49
7499	64 70 19 59
7500	19 62 53 83
7501	75 70 31 59
7502	17 74 66 45
7503	54 11 5 87
7504	40 11 41 49
7505	8 20 15 11
7506	54 38 10 32
7507	80 37 65 79
7508	30 81 44 62
7509	11 64 3 1
7510	35 14 88 38
7511	46 18 60 57
7512	39 29 86 1
7513	72 53 13 85
7514	55 28 13 40
7515	5 20 83 60
7516	80 88 12 79
7517	29 84 85 55
7518	85 6 67 15
7519	54 57 53 87
7520	67 59 83 81
7521	54 24 86 15
7522	50 32 37 42
7523	1 35 28 79
7524	44 78 36 81
7525	5 83 65 12
7526	41 58 82 65
7527	84 50 28 49
7528	34 85 14 36
7529	64 27 54 43
7530	26 28 71 66
7531	33 44 68 29
7532	43 15 73 10
7533	23 73 11 60
7534	39 56 48 77
7535	24 26 85 59
7536	26 15 59 44
7537	22 23 19 48
7538	39 29 56 26
7539	54 51 53 27
7540	33 41 30 61
7541	34 25 55 90
7542	56 49 4 63
7543	53 10 20 13
7544	12 26 62 46
7545	51 33 9 60
7546	4 65 53 40
7547	45 57 19 4
7548	1 47 55 82
7549	27 90 42 69
7550	32 24 14 34
7551	43 56 29 38
7552	53 4 21 49
7553	77 1 58 76
7554	22 48 20 62
7555	14 15 41 87
7556	41 72 87 38
7557	33 23 38 81
7558	48 34 27 18
7559	17 44 20 49
7560	14 34 6 72
7561	76 22 72 6
7562	85 19 21 82
7563	80 17 16 7
7564	20 71 79 64
7565	56 16 71 84
7566	34 49 29 88
7567	51 58 6 25
7568	14 74 72 81
7569	69 49 11 12
7570	75 21 78 22
7571	32 11 40 23
7572	7 6 65 82
7573	49 40 42 76
7574	63 2 53 8
7575	47 31 30 36
7576	22 59 38 70
7577	82 90 72 20
7578	82 8 80 11
7579	47 70 86 15
7580	48 15 18 35
7581	52 64 20 90
7582	2 63 90 5
7583	45 65 53 56
7584	90 25 70 52
7585	24 53 25 70
7586	37 9 55 79
7587	68 4 12 80
7588	56 9 6 50
7589	4 29 61 59
7590	17 29 23 84
7591	44 17 90 70
7592	12 31 52 6
7593	79 88 77 27
7594	25 52 58 59
7595	74 63 24 51
7596	63 40 47 85
7597	75 66 52 86
7598	25 89 13 86
7599	36 30 66 64
7600	6 26 3 19
7601	38 79 33 75
7602	85 51 66 86
7603	1 40 88 69
7604	51 45 83 19
7605	80 54 17 82
7606	50 31 15 34
7607	87 77 41 83
7608	34 54 25 27
7609	18 82 55 22
7610	9 32 18 81
7611	33 49 21 45
7612	88 70 54 62
7613	76 23 77 41
7614	23 20 60 62
7615	64 58 71 89
7616	19 71 49 80
7617	5 44 79 63
7618	74 18 89 60
7619	90 30 8 24
7620	67 42 57 61
7621	54 68 16 22
7622	8 42 27 79
7623	68 46 53 54
7624	51 3 22 21
7625	80 34 45 77
7626	59 24 12 82
7627	51 64 66 18
7628	7 26 1 69
7629	86 65 11 39
7630	38 87 8 54
7631	82 3 30 85
7632	86 82 13 51
7633	38 3 85 53
7634	55 32 88 36
7635	80 88 73 74
7636	17 47 21 80
7637	29 76 53 11
7638	60 39 82 48
7639	89 24 81 13
7640	50 27 39 10
7641	68 66 7 65
7642	21 8 78 14
7643	15 29 75 30
7644	39 13 62 10
7645	82 90 71 5
7646	85 57 6 60
7647	88 29 5 68
7648	76 34 67 71
7649	75 83 22 54
7650	67 42 2 88
7651	47 88 78 41
7652	53 51 69 79
7653	42 6 2 13
7654	42 32 25 73
7655	27 44 13 84
7656	81 74 57 67
7657	87 47 21 39
7658	82 45 66 37
7659	7 59 62 2
7660	39 56 88 81
7661	11 65 71 79
7662	84 6 12 61
7663	75 42 60 24
7664	75 1 10 16
7665	84 81 18 26
7666	76 34 24 80
7667	43 15 16 7
7668	62 41 73 61
7669	31 90 49 65
7670	86 45 69 14
7671	77 21 62 78
7672	37 28 78 83
7673	9 24 2 3
7674	40 66 47 74
7675	5 73 49 18
7676	26 53 33 46
7677	80 9 67 37
7678	62 43 5 72
7679	3 34 73 39
7680	24 59 62 76
7681	80 44 26 43
7682	1 75 29 87
7683	86 14 11 25
7684	34 85 57 73
7685	35 25 42 23
7686	57 34 76 60
7687	39 74 82 7
7688	10 65 79 88
7689	52 22 27 24
7690	49 9 28 90
7691	27 25 68 3
7692	35 63 44 51
7693	62 1 44 22
7694	15 76 81 75
7695	22 76 33 85
7696	69 6 33 1
7697	36 79 82 31
7698	56 36 75 14
7699	76 43 44 22
7700	38 32 56 15
7701	84 26 83 57
7702	85 58 56 44
7703	80 34 7 67
7704	20 27 71 13
7705	18 65 61 34
7706	3 36 42 53
7707	77 8 65 32
7708	18 69 15 51
7709	70 33 84 4
7710	42 5 84 40
7711	52 90 30 6
7712	39 85 14 77
7713	57 86 59 42
7714	19 61 65 9
7715	42 31 86 39
7716	76 80 57 29
7717	55 82 79 5
7718	29 73 30 41
7719	21 4 75 82
7720	84 71 64 2
7721	69 32 16 31
7722	2 82 43 58
